ID,designation_header,strain_number_header,is_type_strain_header,species,Genome seq. accession number,Temperature
,,,,,GCA_004001245,42-48
11909,MM1,"DSM 17737, JCM 13439",1,Sulfurivirga caldicuralii,2695421043,30-60
,,,,,364032.3,50-55
,,,,,GCA_900141795,55
1081,RSH,"DSM 6307, ATCC 51227, CCM 4369, IFO 15565, NBRC 15565, JCM 12300, CGMCC 1.3671, CIP 104587, HAMBI 2098, KCTC 3572, LMG 16678, VTT E-011772",1,Sutcliffiella cohnii,1314751.3,47
,,,,,2731957650,55
,,,,,2773857892,
,,,,,33932.3,
,,,,,GCA_001591425,
,,,,,GCA_002250055,
1145,"PN 118, JP 170","DSM 8723, ATCC 700165, JCM 12302, CGMCC 1.3595, CIP 105303, LMG 17950, NRRL B-23347",1,Sutcliffiella halmapala,79882.3,55
,,,,,GCA_002019665,
1142,"PN 121, JP 277","DSM 8719, ATCC 700161, CIP 105300",1,Sutcliffiella horikoshii,1076414.5,55
,,,,,2731957965,
,,,,,GCA_001648575,
130834,KA13,"DSM 27138, JCM 15997, KCTC 4569",1,Symbiobacterium terraclitae,2913498752,55
,,,,,557451.3,
,,,,,GCA_017874315,
18012,T,"DSM 24528, IAM 14863, JCM 14929",1,Symbiobacterium thermophilum,292459.5,60
,,,,,637000306,
,,,,,GCA_000009905,
16688,MPA,"DSM 18709, JCM 14374, NBRC 102128",1,Syntrophomonas palmitatica,1294023.3,30-50
,,,,,2728369699,
,,,,,GCA_001311885,
16695,TGB-C1,DSM 12680,1,Syntrophothermus lipocalidus,643648.3,55
,,,,,646564577,
,,,,,GCA_000092405,
161997,RCRI19,"JCM 17277, KCTC 23724, LMG 25773, UCCCB39, BCCM/LMG 25773",1,Tabrizicola aquatica,2831671779,55
,,,,,GCA_002900975,
159905,"38H-Str., 38H-str","DSM 100343, VKM B-2964",1,Tenuifilum thalassicum,CP041345,20-65
,,,,,GCA_013265555,50
13877,CB-27A,"DSM 19345, LMG 24113",1,Tepidamorphus gemmatus,2784746801,50
,,,,,747076.3,
,,,,,GCA_004346195,
16798,JL,"DSM 15584, JCM 12098, NBRC 100060",1,Tepidanaerobacter syntrophicus,224999.3,25-60
,,,,,2814123063,45-50
,,,,,GCA_001485475,
132643,Z9,"DSM 103037, ATCC BAA-2644, JCM 31418",1,Tepidibacillus decaturensis,2675903671,20.0-60.0
,,,,,GCA_001561915,
23768,STGH,"DSM 23802, VKM B-2671",1,Tepidibacillus fermentans,1281767.3,50
,,,,,2784746787,
,,,,,GCA_004342885,
11851,DV 1184,"DSM 15518, CIP 107893",1,Tepidibacter formicigenes,1123349.3,35-55
,,,,,2585428175,
,,,,,GCA_900142235,
11850,,"DSM 15285, UNIQEM 215, SC 562",1,Tepidibacter thalassicus,1123350.4,50
,,,,,2585428065,
,,,,,GCA_900129915,
3021,TU-16,"DSM 19605, CIP 108724, LMG 23030",1,Tepidicella xavieri,2770939514,25-55
,,,,,360241.4,
,,,,,GCA_004363315,
2515,PML14,"DSM 23310, CGMCC 1.5080, JCM 15035",1,Tepidimicrobium xylanilyticum,1123352.3,25-67
,,,,,2599185171,60
,,,,,GCA_900106765,
17944,CLN-1,"DSM 14833, CCUG 48750, ATCC BAA-469",1,Tepidimonas aquatica,GCA_007556585,50
133882,AT-A2,"LMG 26746, KCTC 23862, BCRC 80391",1,Tepidimonas fonticaldi,GCA_007556755,35-60
,,,,,,55
17942,SPS-1037,DSM 12034,1,Tepidimonas ignava,114249.3,55
,,,,,2784746798,
,,,,,GCA_004342625,
,,,,,GCA_007556615,
166324,B18-69,"CGMCC 1.13573, KCTC 62782",1,Tepidiphilus baoligensis,GCA_012911495,35-60
,,,,,,55
6139,N2-214,"DSM 15129, LMG 21637",1,Tepidiphilus margaritifer,1123354.4,50
,,,,,2524023151,
,,,,,GCA_000425565,
6138,4BON,"DSM 15512, CIP 107790",1,Tepidiphilus succinatimandens,224436.3,35-60
,,,,,GCA_006503695,55
24103,JHK 30,"DSM 27220, JCM 19170, LMG 27587",1,Tepidiphilus thermophilus,2615840611,55
,,,,,876478.7,
,,,,,876478.8,
,,,,,GCA_001418245,
,,,,,GCA_001517365,
23755,YI7-61,"DSM 28352, CGMCC 1.8913, NBRC 105790",1,Terribacillus aidingensis,2681812962,Apr-48
,,,,,586416.5,
,,,,,GCA_900215625,
23112,1P05MA,"DSM 30849, JCM 31985, NRRL B-59547",1,Tersicoccus phoenicis,2788500076,Oct-65
,,,,,554083.4,
,,,,,GCA_001968835,
133304,36A,"KCTC 33776, CGMCC 1.15480",1,Tersicoccus solisilvae,1882339.3,16-55
,,,,,GCA_014643255,
12668,SL014B-20A1,"DSM 22955, CGMCC 1.9159",1,Tessaracoccus oleiagri,2617270936,Apr-50
,,,,,686624.3,
,,,,,GCA_900103275,
159755,GD-2,"NBRC 112472, CGMCC 1.15527",1,Pseudothauera hydrothermalis,2841165597,37-55
,,,,,GCA_003345255,45-50
23328,PB,"DSM 26808, DSM 12270",1,Thermacetogenium phaeum,1089553.3,55
,,,,,1089553.7,
,,,,,2516653087,
,,,,,2521172702,
,,,,,2546826730,
,,,,,GCA_000305935,
,,,,,GCA_000519285,
161614,,"JCM 15650, ATCC BAA-1731",1,Thermaerobacter composti,1294259.8,70
,,,,,2728369702,
,,,,,GCA_001311965,
18040,7p75a,"DSM 12885, JCM 10246, ATCC 700841",1,Thermaerobacter marianensis,644966.3,50-80
,,,,,649633101,70
,,,,,GCA_000184705,75
18041,C21,"DSM 13965, ATCC BAA-137",1,Thermaerobacter subterraneus,2509601029,50
,,,,,867903.3,
,,,,,GCA_000183545,
16802,ToBE,"DSM 14490, JCM 11376, NBRC 101528",1,Thermanaeromonas toyohensis,2503538017,70
,,,,,GCA_900176005,
158955,DRI-13,"DSM 100382, ATCC TSD-12",1,Thermanaerosceptrum fracticalcis,GCA_000746025,55
131287,GNS-1,"DSM 23592, JCM 16980",1,Thermanaerothrix daxensis,2645727612,60
,,,,,869279.7,
,,,,,GCA_001306145,
17780,Su883,"DSM 6589, ATCC 49978",1,Thermanaerovibrio acidaminovorans,525903.6,55
,,,,,646311961,
,,,,,GCA_000024905,
17781,Z-9701,DSM 12556,1,Thermanaerovibrio velox,2508501068,60
,,,,,926567.3,
,,,,,GCA_000237825,
11163,I3,"DSM 22891, JCM 16421",1,Thermasporomyces composti,2778260933,35-62
,,,,,696763.3,50
,,,,,GCA_003386795,52.5
160363,LA,"DSM 106522, JCM 31826",1,Thermaurantimonas aggregans,2882211637,25-60
,,,,,BHZE00000000,50
,,,,,GCA_003851885,
18123,ET-5b,DSM 12793,1,Thermicanus aegyptius,1089548.3,55
,,,,,2516493021,
,,,,,GCA_000510645,
11788,Z-0001,"DSM 14005, VKM B-2307",1,Thermincola ferriacetica,2547132462,60
,,,,,2648501491,
,,,,,GCA_001263415,
16777,T-323,"DSM 43846, ATCC 33205, DSM 44011, IFO 14230, JCM 3312, KCC A-0312, NBRC 14230, KCTC 3665, KCTC 9646, NRRL B-16979, VKM Ac-1427",1,Thermoactinomyces intermedius,2024.5,50
,,,,,2784132173,
,,,,,GCA_016055025,
159902,AMNI-1,"DSM 110094, LMG 31503",1,Thermoactinomyces mirandus,GCA_013868055,50
16755,MVD,"DSM 43016, ATCC 43649, CBS 505.77, CUB 250, IFO 13606, JCM 3162, KCC A-0162, NBRC 13606, BCRC 12466, CCM 3266, CECT 3317, IFM 10563, IMET 9711, KCTC 9076, MTCC 938, NCIMB 11364, PCM 2376, VKM Ac-1195, VTT E-81131",1,Thermoactinomyces vulgaris,2026.9,50
,,,,,2616644978,55
,,,,,GCA_003688725,
16833,AKo-1,DSM 3389,1,Thermoanaerobacter brockii subsp. finnii,509193.4,65
,,,,,649633102,
,,,,,GCA_000175295,
16832,JW200,"DSM 2246, ATCC 31550, VKM B-1835",1,Thermoanaerobacter ethanolicus,509192.5,65
16837,Ab9,"DSM 9252, JCM 16815",1,Thermoanaerobacter italicus,580331.4,65
,,,,,646564579,
,,,,,GCA_000025645,
16823,LKT-1,"DSM 2030, ATCC 33488",1,Thermoanaerobacter kivui,2325.3,60
,,,,,2576861811,
,,,,,2627853919,
,,,,,GCA_000763575,
16842,A3,"DSM 11426, CIP 108742, CCUG 53645, AIP 130.05",1,Thermoanaerobacter mathranii subsp. mathranii,583358.4,70
,,,,,646564580,
,,,,,GCA_000092965,
23330,DTU01,"DSM 25963, CECT 8142, KCTC 4529, VKM B-2752",1,Thermoanaerobacter pentosaceus,2926563151,50-80
,,,,,,70
16848,39E,"DSM 2355, ATCC 33223",1,Thermoanaerobacter pseudethanolicus,340099.6,65
,,,,,641522655,
,,,,,GCA_000019085,
16844,SR4,DSM 12299,1,Thermoanaerobacter siderophilus,2509276025,70
,,,,,880478.3,
,,,,,GCA_000262445,
165540,,"JCM 7501, ATCC 51646, IAM 13577",1,Thermoanaerobacter thermocopriae,1291048.5,60
,,,,,1291048.6,
,,,,,2546825535,
,,,,,2728369665,
,,,,,GCA_000518565,
,,,,,GCA_001310975,
16826,L 77-66,DSM 569,0,Thermoanaerobacter thermohydrosulfuricus,1516.5,65
,,,,,2597490338,
,,,,,GCA_900102395,
16829,Sol1,DSM 7021,0,Thermoanaerobacter thermohydrosulfuricus,1516.6,65
,,,,,2597490336,
,,,,,GCA_900112905,
23329,WC1,DSM 26960,0,Thermoanaerobacter thermohydrosulfuricus,1198630.3,60
,,,,,2517572224,
,,,,,GCA_000353265,
16847,JW/IW-010,"DSM 18761, ATCC BAA-1464",1,Thermoanaerobacter uzonensis,1123369.3,32.5-69
,,,,,2582581276,60
,,,,,GCA_900129115,61
16841,Rt8.B1,DSM 10319,1,Thermoanaerobacter wiegelii,2504756058,65
,,,,,697303.4,
,,,,,GCA_000147695,
140089,USBA-19,"DSM 101588, CMPUJ U-019",1,Thermoanaerobacterium butyriciformans,1702242.3,55
,,,,,2913561130,
,,,,,GCA_017874545,
18053,JW/SL-YS 485,DSM 8691,0,Thermoanaerobacterium saccharolyticum,1094508.2,60
,,,,,2519103102,
18044,"McClung 2032, 2032","DSM 571, ATCC 7956, NCA 3814, NCIMB 9385, WDCM 00135",1,Thermoanaerobacterium thermosaccharolyticum,580327.4,60
,,,,,648028060,
,,,,,GCA_000145615,
18049,4B,"DSM 2229, ATCC 33743",1,Clostridium thermosulfurigenes,2861644854,60
18051,LX-11,DSM 7097,1,Thermoanaerobacterium xylanolyticum,650716095,45-70
,,,,,858215.3,60
,,,,,GCA_000189775,
24773,MP-01,"DSM 24856, JCM 18256",1,Thermoanaerobaculum aquaticum,2579778550,50-65
,,,,,GCA_000687145,60
11666,KWC4,"DSM 18247, JCM 13945",1,Thermobacillus composti,2508501069,32-61
,,,,,717605.9,50
,,,,,GCA_000227705,
11256,"190 Th, T-322, 190Th, A-0263","DSM 43792, ATCC 27730, CUB 1000, IFO 14071, JCM 3263, NBRC 14071, NCIB 11185, BCRC 12532, CECT 3320, CIP 105594, HAMBI 1548, HAMBI 483, IMSNU 22189, KCTC 9052, MTCC 1754, NCIMB 11185, NRRL B-8184, VKM Ac-1952, CCRC 12532",1,Thermobifida fusca,1223522.4,50
,,,,,1223522.5,55
,,,,,2681813022,60
,,,,,2731957678,
,,,,,GCA_001313945,
,,,,,GCA_001592045,
13495,R51,"DSM 43833, ATCC 19993, CBS 139.67, IFO 14880, NBRC 14880, JCM 10125, IMSNU 21333, KCTC 9307",1,Thermobispora bispora,469371.5,50
,,,,,646564581,
,,,,,GCA_000092645,
2516,JW/YL-NZ35,DSM 8682,1,Thermobrachium celere,2519899721,55
,,,,,941824.4,
,,,,,GCA_000430995,
16632,,"DSM 45615, CCTCC AA 2011013, YIM 77521, JCM 17698",1,Thermocatellispora tengchongensis,1073253.3,28-58
,,,,,2861438687,47.5
,,,,,GCA_014202315,
23848,,"DSM 3771, ATCC 43061",1,Thermochromatium tepidum,316276.3,48
,,,,,GCA_009664085,
160866,IC-125,"JCM 10088, DSM 115703",1,Thermocladium modestius,1293040.5,75
,,,,,2681812991,
,,,,,62609.5,
,,,,,GCA_001315925,
,,,,,GCA_014646535,
2854,,"DSM 19027, NBRC 102590, EBR 596",1,Thermoclostridium caenicola,2700988698,50-70
,,,,,659425.3,55
,,,,,GCA_900142095,60
2777,C-17-70,"DSM 9219, ATCC 51338, IAM 13499, LMG 14474, JCM 9762",1,Thermoclostridium stercorarium subsp. leptospartum,1346611.4,60
,,,,,GCA_001697285,
2773,,"DSM 8532, ATCC 35414, NCIMB 11754",1,Thermoclostridium stercorarium subsp. stercorarium,1121335.11,60
,,,,,1121335.3,
,,,,,2522125167,
,,,,,2540341047,
,,,,,GCA_000331995,
,,,,,GCA_000349885,
2733,TX41,"DSM 2910, ATCC 43739",1,Thermoclostridium stercorarium subsp. thermolacticum,1121336.3,60
,,,,,GCA_001697245,
2734,,"DSM 2911, TC 21, JCM 9324, ATCC 43738",0,Thermoclostridium stercorarium subsp. thermolacticum,1291049.3,60
,,,,,2728369666,
,,,,,GCA_001310995,
16874,TY,"DSM 12819, DSM 10597, JCM 10137",1,Thermococcus aggregans,GCA_024022995,85
16867,AEDII12,DSM 10322,1,Thermococcus alcaliphilus,GCA_024054535,85
16869,MP,DSM 11836,1,Thermococcus barophilus,391623.17,85
,,,,,391623.23,
,,,,,650716096,
,,,,,GCA_000151105,
16887,SHCK-94,"DSM 17882, ATCC BAA-1085, JCM 12858, DSM 9535",1,Thermococcus barossii,2758568026,80
,,,,,GCA_002214465,82
16860,Vu 13,"DSM 2476, JCM 8558, ATCC 35543",1,Thermococcus celer,1293037.3,85
,,,,,2681813024,88
,,,,,GCA_001315845,
,,,,,GCA_002214365,
16888,TS2,"DSM 17994, JCM 13640, NBRC 101555",1,Thermococcus celericrescens,227598.4,80
,,,,,2684622662,
,,,,,GCA_001484195,
16866,GC 74,DSM 10152,1,Thermococcus chitonophagus,2711768646,85
24652,CL1,"DSM 27260, KACC 17922",1,Thermococcus cleftensis,2518645553,80
,,,,,GCA_000265525,
163749,,"JCM 30233, CGMCC 7834",1,Thermococcus eurythermalis,1505907.13,85
,,,,,CP008887,
16885,EJ3,"DSM 15229, JCM 11827",1,Thermococcus gammatolerans,593117.1,85
,,,,,644736411,88
,,,,,GCA_000022365,
16872,W-12,"DSM 10395, ATCC 700654, JCM 10552",1,Thermococcus gorgonarius,2758568023,85
,,,,,GCA_002214385,
16875,TYS,"DSM 11113, JCM 10136",1,Thermococcus guaymasensis,1432656.3,85
,,,,,2681812990,
,,,,,GCA_000816105,
164867,,"JCM 39077, KCTC 15844",1,Thermococcus indicus,GCA_006274605,80
161223,,"JCM 12380, ATCC BAA-918",1,Thermococcus kodakarensis,GCA_000009965,85
16862,NS-C,"DSM 5473, ATCC 51850, JCM 8560",1,Thermococcus litoralis,2513237398,83
,,,,,523849.5,85
,,,,,GCA_000246985,
160706,30-1,"DSM 112553, JCM 19601, CNCM 4275",1,Thermococcus nautili,GCA_000585495,85
161372,,"JCM 13517, KCTC 10859",1,Thermococcus onnurineus,GCA_000018365,80
16871,P-4,"DSM 10394, ATCC 700653, JCM 10553",1,Thermococcus pacificus,2758568025,85
,,,,,GCA_002214485,
24653,ES1,"DSM 27261, KACC 17923",1,Thermococcus paralvinellae,2558860254,80
,,,,,GCA_000517445,
16868,OG-1,"DSM 10343, JCM 9653, ATCC 700098, CIP 104782",1,Thermococcus peptonophilus,2681813028,85
,,,,,2687453162,
,,,,,523851.4,
,,,,,GCA_001315905,
,,,,,GCA_001592435,
16865,DT5432,"DSM 9503, ATCC 51592, JCM 9378, CIP 105121",1,Thermococcus profundus,GCA_002214585,80
16884,EJ2,"DSM 15228, JCM 11826",1,Thermococcus radiotolerans,2758568021,85
,,,,,GCA_002214565,88
16880,"MM 739, B-2774",DSM 12597,1,Thermococcus sibiricus,604354.9,78
,,,,,644736412,
,,,,,GCA_000022545,
16873,RG-20,"DSM 12349, ATCC BAA-270",1,Thermococcus siculi,2758568024,85
,,,,,GCA_002214505,
16861,"BK17S-3-a9, P6",DSM 12593,0,Thermococcus sp.,2758568029,85
,,,,,GCA_002214525,
161191,,JCM 11816,0,Thermococcus sp.,1295125.3,85
,,,,,2681813014,
,,,,,GCA_001316165,
164130,,JCM 31817,0,Thermococcus sp.,GCA_002197185,85
16864,"8315-5, K-3","DSM 5262, JCM 8559",1,Thermococcus stetteri,2913342618,75
,,,,,GCA_017873335,
16881,OGL-20P,"DSM 14981, ATCC BAA-394, JCM 12859",1,Thermococcus thioreducens,2681813416,82
,,,,,2773858064,84
,,,,,277988.4,
,,,,,GCA_001418715,
,,,,,GCA_002214545,
,,,,,GCA_900109425,
16878,AN1,"DSM 2770, JCM 10554, ATCC 700529",1,Thermococcus zilligii,1151117.4,75
,,,,,2547132157,
,,,,,GCA_000258515,
524,HI 11/12,"DSM 14484, JCM 11386",1,Thermocrinis albus,638303.3,70
,,,,,646564582,80
,,,,,GCA_000025605,
132294,,"DSM 27162, JCM 19133, GBS 1",1,Thermocrinis jamiesonii,GCA_000702425,80
525,CR11,"DSM 19557, ATCC BAA-1533",1,Thermocrinis minervae,2698536703,65-85
,,,,,381751.3,75
,,,,,GCA_900142435,
523,"OC 14/7/2, OC 1/4",DSM 23557,1,Thermocrinis ruber,2512875013,80
,,,,,75906.12,
,,,,,GCA_000512735,
13496,CHB-77,"DSM 44070, ATCC 51797, IFO 15805, NBRC 15805, NCIMB 13402, JCM 9705, IMSNU 21252",1,Thermocrispum agreste,1111738.3,50
,,,,,2513237122,
,,,,,GCA_000427905,
16890,"AT1325, T1","DSM 21156, JCM 15391",1,Thermodesulfatator atlanticus,1123371.3,55-75
,,,,,2523533580,67.5
,,,,,GCA_000421585,70
132647,S606,"DSM 101864, MCCC 1A01871",1,Thermodesulfatator autotrophicus,2744054635,50.0-80.0
,,,,,GCA_001642325,65
,,,,,,65.0-70.0
16889,CIR 29812,"DSM 15286, JCM 11887",1,Thermodesulfatator indicus,2505119042,55-80
,,,,,667014.3,70
,,,,,GCA_000217795,
133068,SF97,"DSM 102936, VKM B-2961",1,Thermodesulfitimonas autotrophica,1894989.3,45.0-72.0
,,,,,2786546166,65
,,,,,GCA_003815015,
16891,YSRA-1,"DSM 2178, ATCC 33708, VKM B-1767",1,Thermodesulfobacterium commune,2574179772,70
,,,,,2588253728,
,,,,,289377.4,
,,,,,289377.5,
,,,,,GCA_000734015,
,,,,,GCA_000746435,
16893,JSP,DSM 12571,1,Thermodesulfobacterium hveragerdense,1123372.3,65
,,,,,2524023142,
,,,,,GCA_000423845,
16894,SL6,"DSM 14290, JCM 11239",1,Thermodesulfobacterium hydrogeniphilum,161156.3,70
,,,,,2579779159,
,,,,,GCA_000746255,
16895,7,"DSM 1276, VKM B-1128",1,Thermodesulfobacterium thermophilum,1123373.3,65
,,,,,2523533618,
,,,,,GCA_000421605,
140262,3127-1,"DSM 102892, VKM B-3043",1,Thermodesulfobium acidiphilum,1794699.3,37-65
,,,,,GCA_003057965,54
16898,Na82,"DSM 14796, JCM 11510, NBRC 100082",1,Thermodesulfobium narugense,2504756006,50
,,,,,747365.3,
,,,,,GCA_000212395,
4062,P6-2,"DSM 16697, CCUG 49732",1,Thermodesulfomicrobium thermophilum,2571042920,42-56
,,,,,,55
16677,A8444,DSM 9990,1,Thermodesulforhabdus norvegica,2599185149,60
,,,,,39841.4,
,,,,,GCA_900114975,
10540,TGE-P1,"DSM 17283, JCM 13213",1,Thermodesulfovibrio aggregans,1295128.3,45-70
,,,,,2728369708,55
,,,,,86166.4,60
,,,,,GCA_001312085,
,,,,,GCA_001514535,
10539,HBr5,"DSM 18151, JCM 13991",1,Thermodesulfovibrio hydrogeniphilus,2574179746,65
10538,R1Ha3,DSM 12570,1,Thermodesulfovibrio islandicus,1123375.3,65
,,,,,2529292556,
,,,,,GCA_000482825,
10541,TDV,"DSM 17215, JCM 13216",1,Thermodesulfovibrio thiophilus,1123376.3,45-60
,,,,,2523533630,55
,,,,,GCA_000423865,
10537,YP87,"DSM 11347, ATCC 51303",1,Thermodesulfovibrio yellowstonii,289376.4,60
,,,,,643348581,
,,,,,GCA_000020985,
162619,,JCM 19809,0,Thermofilum adornatum,GCA_000446015,85
16903,Hrk 5,DSM 2475,1,Thermofilum pendens,639633064,88
,,,,,GCA_000015225,
132972,1807-2,"DSM 28062, JCM 19810",1,Infirmifilum uzonense,2639762927,85
24743,P373,"DSM 27268, ICMP 20041",1,Thermoflavifilum aggregans,2728369217,60
,,,,,454188.3,
,,,,,GCA_002797735,
23393,STH-1-Y1,"DSM 14807, JCM 11541",1,Thermoflavifilum thermophilum,1393122.3,55
,,,,,2600255258,
,,,,,GCA_900116565,
166208,FBKL4.011,"KCTC 43036, CICC 24504",1,Thermoflavimicrobium daqui,GCA_003313465,45-65
140665,JAD2,"JCM 19131, CCTCC AB 2014030",1,Thermoflexus hugenholtzii,2140918011,67.5-75
,,,,,GCA_900187885,72.5-75
,,,,,,75
166502,A1-2,"NBRC 113123, CGMCC 1.13886",1,Thermogemmatispora aurantia,2045279.3,45-69
,,,,,2890165298,60-65
,,,,,GCA_008974285,
24745,PM5,"DSM 45816, ATCC BAA-2534",1,Thermogemmatispora carboxidivorans,2561511072,40-65
,,,,,GCA_000702505,55
140666,"ONI-1, ON1-1","KCTC 19768, JCM 16817, NBRC 111776",1,Thermogemmatispora onikobensis,2832587005,50-74
,,,,,732234.3,60
,,,,,GCA_001748285,60-65
132428,1633,"DSM 22663, VKM B-2946",1,Thermogladius calderae,2521172705,80-95
,,,,,GCA_000264495,84
,,,,,,85
131320,R1,"DSM 26237, VKM B-2805",1,Thermogutta terrifontis,2757320777,55-65
,,,,,GCA_002277955,
18138,IC-189,"DSM 18835, JCM 13583",1,Thermogymnomonas acidicola,1295120.7,60
,,,,,2681813015,
,,,,,399579.5,
,,,,,GCA_001316105,
,,,,,GCA_014646795,
16691,ZE-7,DSM 11055,1,Thermohydrogenium kirishiense,2795386141,60
,,,,,937254.3,
23770,E265,"DSM 24979, NCIMB 14850",1,Thermolongibacillus altinsuensis,2788499848,40-70
,,,,,575256.3,55
,,,,,GCA_004341205,
16905,P-2,"DSM 5159, ATCC 27502",1,Thermomicrobium roseum,309801.17,70
,,,,,309801.4,
,,,,,643348582,
,,,,,GCA_000021685,
17577,SGM-6,"DSM 14834, ATCC BAA-470, CIP 108356",1,Thermomonas hydrothermalis,213588.7,50
,,,,,2582581272,55
,,,,,GCA_900129205,
157686,3/22/03,"DSM 46802, CGMCC 4.7155, ATCC BAA-2627",1,Thermomonospora catenispora,2887403198,37-65
,,,,,GCA_006363815,45-60
16921,"B9, B<SUB>9</SUB>, A-0096","DSM 43183, ATCC 19995, CBS 141.67, IAM 14296, IMET 9551, JCM 3096, KCC A-0096, NCIMB 10081, CECT 3319, CIP 105592, HAMBI 1549, IFO 15933, IMSNU 22171, KACC 20052, KCTC 9072, NBIMCC 3643, NBRC 15933",1,Thermomonospora curvata,471852.6,50
,,,,,646311963,
,,,,,GCA_000024385,
5465,23/9,"DSM 5718, ATCC 43542",1,Thermonema lapsum,28195.3,60
,,,,,2827979017,
,,,,,GCA_011761635,
5469,NR-27,DSM 10300,1,Thermonema rossianum,1313301.3,50
,,,,,2523533595,
,,,,,GCA_000426825,
17817,HS1,"DSM 19012, CGMCCC 1.5071",1,Thermophagus xiamenensis,2515154052,35-55
,,,,,2693429893,50
,,,,,385682.7,55
,,,,,GCA_000220155,
,,,,,GCA_900112795,
17017,122-1B2,"DSM 1728, ATCC 25905, AMRC C165, JCM 9062, IFO 15155, NBRC 15155",1,Thermoplasma acidophilum,273075.1,55
,,,,,638154521,
,,,,,GCA_000195915,
17018,"GSS 1, GSS1","DSM 4299, ATCC 51530, JCM 9571, IFO 15438, NBRC 15438",1,Thermoplasma volcanium,273116.8,60
,,,,,638154522,
,,,,,GCA_000011185,
17031,,"DSM 2078, ATCC 35583, JCM 9277, Kra 1, NBRC 100435",1,Thermoproteus tenax,GCA_000253055,85
131131,KI4,"DSM 27169, ATCC BAA-2536",1,Thermorudis peleae,GCA_000744775,65
18014,JW/YJL-1230-7/2,"DSM 16647, ATCC BAA-1035",1,Thermosediminibacter litoriperuensis,2599185220,64
,,,,,291989.3,
,,,,,GCA_008124715,
18013,JW/IW-1228P,"DSM 16646, ATCC BAA-1034",1,Thermosediminibacter oceani,555079.3,68
,,,,,648028061,
,,,,,GCA_000144645,
17167,Nor1,"DSM 14886, VKM B-2281",1,Thermosinus carboxydivorans,2565957142,40-68
,,,,,401526.7,60
,,,,,GCA_000169155,
17059,ik275mar,"DSM 23112, VKM B-2574",1,Thermosipho affectus,GCA_001990485,70
17052,Ob7,DSM 5309,1,Thermosipho africanus,2517572017,75
,,,,,344616.4,
,,,,,GCA_003351105,
132828,TCF52B,DSM 24758,0,Thermosipho africanus,484019.4,75
,,,,,643348583,
,,,,,GCA_000021285,
17057,DV1140,"DSM 15807, CIP 108053",1,Thermosipho atlanticus,1123380.4,45-80
,,,,,2585428073,60
,,,,,GCA_900129985,65
17058,MN14,"DSM 19918, JCM 15059, NBRC 109617",1,Thermosipho globiformans,2894286821,65
,,,,,380685.3,
,,,,,GCA_003990895,
17056,IHB1,"DSM 13481, JCM 10495",1,Thermosipho japonicus,2861242185,70
,,,,,90323.3,
,,,,,GCA_014201655,
17055,BI429,"DSM 12029, CIP 104789",1,Thermosipho melanesiensis,391009.9,70
,,,,,640753057,
,,,,,GCA_000016905,
4205,M11TL,DSM 11486,1,Thermosphaera aggregans,633148.11,67-90
,,,,,646564583,85
,,,,,GCA_000092185,
133585,SK20-1,"JCM 16142, ATCC BAA-1881, NBRC 105916",1,Thermosporothrix hazakensis,644383.5,31-58
,,,,,GCA_003253565,50
,,,,,GCA_005402645,
16920,no. 577,"DSM 43794, ATCC 43196, CUB 580, IFO 12465, IMRU N 2900, JCM 6244, NBRC 12465, NCIB 10212, IFO 16096, IMET 9529, IMSNU 22188, INMI 577, KACC 20094, KCTC 9242, NBRC 16096, NCIMB 10212, NRRL B-16983",1,Thermostaphylospora chromogena,2634166206,50
,,,,,35622.5,
,,,,,GCA_900099985,
18094,ABI70S6,"DSM 17441, JCM 13301, NBRC 103674",1,Thermosulfidibacter takaii,1298851.4,55-78
,,,,,GCA_001547735,70
16897,S95,"DSM 24515, VKM B-2683",1,Thermosulfurimonas dismutans,2724679642,50-92
,,,,,GCA_001652585,74
159186,SU872,"DSM 104922, VKM B-3177",1,Thermosulfurimonas marina,GCA_012317585,70
140413,ST65,"DSM 102941, VKM B-2855",1,Thermosulfuriphilus ammonigenes,1936021.7,65
,,,,,2861160354,
,,,,,GCA_011207455,
,,,,,GCA_013761125,
16694,JW/VS-265,"DSM 11003, ATCC 700317",1,Thermosyntropha lipolytica,1123382.5,60
,,,,,2585428064,
,,,,,GCA_900129805,
133444,B2-1,"KCTC 5625, JCM 15105, DSM 21119",1,Thermotalea metallivorans,GCA_001562415,30-55
,,,,,,55
24656,AZM44c09,"DSM 23272, NBRC 106116",1,Thermotoga caldifontis,1408159.3,70
,,,,,2791355055,
,,,,,GCA_000828655,
17060,MSB8,"DSM 3109, JCM 10099, ATCC 43589, NBRC 100826",1,Thermotoga maritima,243274.17,80
,,,,,243274.18,
,,,,,243274.19,
,,,,,243274.5,
,,,,,2519899531,
,,,,,2554235387,
,,,,,2687453609,
,,,,,637000321,
,,,,,GCA_000008545,
,,,,,GCA_000230655,
17069,RKU-10,"DSM 13996, JCM 10882, ATCC BAA-489",1,Thermotoga petrophila,590168.4,80
,,,,,GCA_000025105,
17061,NS-E,"DSM 4359, ATCC 49049, NBRC 107923",1,Thermotoga neapolitana,309803.4,85
,,,,,643348584,
,,,,,GCA_000018945,
17068,RKU-1,"DSM 13995, JCM 10881, ATCC BAA-488",1,Thermotoga petrophila,390874.12,46
,,,,,640427150,47-88
